Mês;Mês2;GR;N.PoscB;PoscB;Rul.Pos;Posc;N.ResB;Posc2;Cod1;CodG;6810/910;6810/911;Coef_Fre;RecDe;RecIz;Coluna1;Coluna2
201204;201204026;I;34;10;21;11;19;4;I,34,11;I,34,11,19;,;2012;-4,5;;31;;
200606;200606122;D;23;18;21;11;20;25;D,23,11;D,23,11,20;,;2006;-12,5;30;;;
200609;200609092;D;6;11;21;11;20;25;D,6,11;D,6,11,20;,;2006;-5,5;23;;;
201209;201209071;D;34;10;21;11;20;25;D,34,11;D,34,11,20;,;2012;-4,5;22;;;
201228;201228010;I;17;9;21;11;20;18;I,17,11;I,17,11,20;,;2012;-3,5;;9;;
200601;200601077;D;8;17;21;11;21;6;D,8,11;D,8,11,21;,;2006;-11,5;11;;;
200617;200617057;D;36;14;21;11;21;6;D,36,11;D,36,11,21;,;2006;-8,5;8;;;
200712;200712019;D;24;21;21;11;21;6;D,24,11;D,24,11,21;,;2007;-15,5;15;;;
200808;200808037;D;5;20;21;11;21;6;D,5,11;D,5,11,21;,;2008;-14,5;14;;;
200808;200808097;D;23;18;21;11;21;6;D,23,11;D,23,11,21;,;2008;-12,5;12;;;
201203;201203039;D;34;10;21;11;21;6;D,34,11;D,34,11,21;,;2012;-4,5;4;;;
200627;200627002;I;6;11;21;11;21;6;I,6,11;I,6,11,21;,;2006;-5,5;;32;;
200627;200627030;I;34;10;21;11;21;6;I,34,11;I,34,11,21;,;2006;-4,5;;33;;
200712;200712036;I;26;37;21;11;21;6;I,26,11;I,26,11,21;,;2007;-31,5;;6;;
201208;201208008;I;34;10;21;11;21;6;I,34,11;I,34,11,21;,;2012;-4,5;;33;;
201228;201228048;I;6;11;21;11;21;18;I,6,11;I,6,11,21;,;2012;-5,5;;7;;
210105;210105004;I;2;7;21;11;21;6;I,2,11;I,2,11,21;,;2101;-1,5;;36;;
200630;200630072;I;7;32;21;11;22;29;I,7,11;I,7,11,22;,;2006;-26,5;;34;;
200717;200717098;I;26;37;21;11;22;29;I,26,11;I,26,11,22;,;2007;-31,5;;29;;
200624;200624037;D;10;19;21;11;23;18;D,10,11;D,10,11,23;,;2006;-13,5;1;;;
200711;200711013;D;8;17;21;11;23;18;D,8,11;D,8,11,23;,;2007;-11,5;36;;;
201211;201211049;D;27;12;21;11;23;18;D,27,11;D,27,11,23;,;2012;-6,5;31;;;
201227;201227069;D;34;;21;11;23;18;D,34,11;D,34,11,23;,;2012;5,5;19;;;
200711;200711048;I;26;37;21;11;23;18;I,26,11;I,26,11,23;,;2007;-31,5;;18;;
200802;200802102;I;3;36;21;11;23;18;I,3,11;I,3,11,23;,;2008;-30,5;;19;;
200709;200709121;D;9;28;21;11;24;21;D,9,11;D,9,11,24;,;2007;-22,5;7;;;
200718;200718005;D;16;22;21;11;24;21;D,16,11;D,16,11,24;,;2007;-16,5;1;;;
201223;201223051;D;25;8;21;11;24;21;D,25,11;D,25,11,24;,;2012;-2,5;24;;;
200614;200614148;I;15;3;21;11;24;21;I,15,11;I,15,11,24;,;2006;2,5;;18;;
201209;201209052;I;25;8;21;11;24;21;I,25,11;I,25,11,24;,;2012;-2,5;;13;;
201211;201211074;I;17;9;21;11;24;21;I,17,11;I,17,11,24;,;2012;-3,5;;12;;
201211;201211099;D;6;11;21;11;25;8;D,6,11;D,6,11,25;,;2012;-5,5;3;;;
201229;201229069;D;2;7;21;11;25;8;D,2,11;D,2,11,25;,;2012;-1,5;36;;;
200602;200602051;I;26;37;21;11;25;8;I,26,11;I,26,11,25;,;2006;-31,5;;8;;
200604;200604045;I;4;5;21;11;25;8;I,4,11;I,4,11,25;,;2006;0,5;;3;;
200722;200722012;I;32;2;21;11;25;8;I,32,11;I,32,11,25;,;2007;3,5;;6;;
200604;200604087;I;19;4;21;11;26;37;I,19,11;I,19,11,26;,;2006;1,5;;33;;
200609;200609065;I;3;36;21;11;26;37;I,3,11;I,3,11,26;,;2006;-30,5;;1;;
200709;200709078;I;35;35;21;11;26;37;I,35,11;I,35,11,26;,;2007;-29,5;;2;;
200722;200722026;I;26;37;21;11;26;37;I,26,11;I,26,11,26;,;2007;-31,5;;0;;
201029;201029044;I;27;12;21;11;26;37;I,27,11;I,27,11,26;,;2010;-6,5;;25;;
200710;200710063;D;24;21;21;11;27;12;D,24,11;D,24,11,27;,;2007;-15,5;9;;;
200729;200729099;D;11;15;21;11;27;12;D,11,11;D,11,11,27;,;2007;-9,5;3;;;
200731;200731029;D;8;17;21;11;27;12;D,8,11;D,8,11,27;,;2007;-11,5;5;;;
201102;201102047;D;25;8;21;11;27;12;D,25,11;D,25,11,27;,;2011;-2,5;33;;;
200708;200708052;I;12;34;21;11;27;12;I,12,11;I,12,11,27;,;2007;-28,5;;15;;
201211;201211048;I;17;9;21;11;27;12;I,17,11;I,17,11,27;,;2012;-3,5;;3;;
200622;200622043;D;36;14;21;11;28;33;D,36,11;D,36,11,28;,;2006;-8,5;18;;;
200702;200702009;D;23;18;21;11;28;33;D,23,11;D,23,11,28;,;2007;-12,5;22;;;
200718;200718031;D;20;25;21;11;28;33;D,20,11;D,20,11,28;,;2007;-19,5;29;;;
200808;200808035;D;23;18;21;11;28;33;D,23,11;D,23,11,28;,;2008;-12,5;22;;;
210102;210102095;D;2;7;21;11;28;33;D,2,11;D,2,11,28;,;2101;-1,5;11;;;
200601;200601008;I;12;34;21;11;28;33;I,12,11;I,12,11,28;,;2006;-28,5;;36;;
200614;200614128;I;0;1;21;11;28;33;I,0,11;I,0,11,28;,;2006;4,5;;32;;
200721;200721024;I;19;4;21;11;28;33;I,19,11;I,19,11,28;,;2007;1,5;;29;;
201207;201207042;I;34;10;21;11;28;33;I,34,11;I,34,11,28;,;2012;-4,5;;23;;
210103;210103004;I;6;11;21;11;28;33;I,6,11;I,6,11,28;,;2101;-5,5;;22;;
200602;200602106;D;36;14;21;11;29;31;D,36,11;D,36,11,29;,;2006;-8,5;20;;;
200612;200612100;D;11;15;21;11;29;31;D,11,11;D,11,11,29;,;2006;-9,5;21;;;
200712;200712023;D;10;19;21;11;29;31;D,10,11;D,10,11,29;,;2007;-13,5;25;;;
200730;200730005;D;16;22;21;11;29;31;D,16,11;D,16,11,29;,;2007;-16,5;28;;;
201202;201202097;D;17;9;21;11;29;31;D,17,11;D,17,11,29;,;2012;-3,5;15;;;
200706;200706090;I;35;35;21;11;29;31;I,35,11;I,35,11,29;,;2007;-29,5;;33;;
200610;200610048;D;36;14;21;11;30;16;D,36,11;D,36,11,30;,;2006;-8,5;35;;;
200623;200623079;D;30;16;21;11;30;16;D,30,11;D,30,11,30;,;2006;-10,5;0;;;
200707;200707093;D;20;25;21;11;30;16;D,20,11;D,20,11,30;,;2007;-19,5;9;;;
201213;201213099;D;27;12;21;11;30;16;D,27,11;D,27,11,30;,;2012;-6,5;33;;;
210106;210106091;D;25;8;21;11;30;16;D,25,11;D,25,11,30;,;2101;-2,5;29;;;
200601;200601046;I;19;4;21;11;30;16;I,19,11;I,19,11,30;,;2006;1,5;;12;;
200720;200720056;I;19;4;21;11;30;16;I,19,11;I,19,11,30;,;2007;1,5;;12;;
201217;201217030;I;6;11;21;11;30;16;I,6,11;I,6,11,30;,;2012;-5,5;;5;;
200611;200611086;D;36;14;21;11;31;27;D,36,11;D,36,11,31;,;2006;-8,5;24;;;
200717;200717043;D;8;17;21;11;31;27;D,8,11;D,8,11,31;,;2007;-11,5;27;;;
200601;200601132;I;32;2;21;11;31;27;I,32,11;I,32,11,31;,;2006;3,5;;25;;
200611;200611077;I;19;4;21;11;31;27;I,19,11;I,19,11,31;,;2006;1,5;;23;;
200708;200708046;I;12;34;21;11;31;27;I,12,11;I,12,11,31;,;2007;-28,5;;30;;
201211;201211028;I;2;7;21;11;31;27;I,2,11;I,2,11,31;,;2012;-1,5;;20;;
200616;200616001;D;30;16;21;11;32;2;D,30,11;D,30,11,32;,;2006;-10,5;14;;;
200623;200623071;D;23;18;21;11;32;2;D,23,11;D,23,11,32;,;2006;-12,5;16;;;
200608;200608147;I;19;4;21;11;32;2;I,19,11;I,19,11,32;,;2006;1,5;;35;;
200624;200624096;I;32;2;21;11;32;2;I,32,11;I,32,11,32;,;2006;3,5;;0;;
210102;210102066;I;25;8;21;11;32;2;I,25,11;I,25,11,32;,;2101;-2,5;;31;;
200614;200614023;D;13;13;21;11;33;23;D,13,11;D,13,11,33;,;2006;-7,5;27;;;
200729;200729049;D;24;21;21;11;33;23;D,24,11;D,24,11,33;,;2007;-15,5;35;;;
201218;201218037;D;25;8;21;11;33;23;D,25,11;D,25,11,33;,;2012;-2,5;22;;;
200610;200610057;I;21;6;21;11;33;23;I,21,11;I,21,11,33;,;2006;-0,5;;17;;
200702;200702124;I;12;34;21;11;33;23;I,12,11;I,12,11,33;,;2007;-28,5;;26;;
200706;200706064;I;35;35;21;11;33;23;I,35,11;I,35,11,33;,;2007;-29,5;;25;;
200708;200708118;I;35;35;21;11;33;23;I,35,11;I,35,11,33;,;2007;-29,5;;25;;
200711;200711118;I;12;34;21;11;33;23;I,12,11;I,12,11,33;,;2007;-28,5;;26;;
210102;210102088;I;27;12;21;11;33;23;I,27,11;I,27,11,33;,;2101;-6,5;;11;;
200608;200608142;D;27;12;21;11;34;10;D,27,11;D,27,11,34;,;2006;-6,5;2;;;
201210;201210099;D;25;8;21;11;34;10;D,25,11;D,25,11,34;,;2012;-2,5;35;;;
200624;200624120;I;15;3;21;11;34;10;I,15,11;I,15,11,34;,;2006;2,5;;7;;
200730;200730032;I;32;2;21;11;34;10;I,32,11;I,32,11,34;,;2007;3,5;;8;;
201030;201030044;I;25;8;21;11;34;10;I,25,11;I,25,11,34;,;2010;-2,5;;2;;
200710;200710037;D;10;19;21;11;35;35;D,10,11;D,10,11,35;,;2007;-13,5;21;;;
200729;200729013;D;23;18;21;11;35;35;D,23,11;D,23,11,35;,;2007;-12,5;20;;;
200731;200731049;D;30;16;21;11;35;35;D,30,11;D,30,11,35;,;2007;-10,5;18;;;
201223;201223071;D;25;8;21;11;35;35;D,25,11;D,25,11,35;,;2012;-2,5;10;;;
200612;200612049;I;4;5;21;11;35;35;I,4,11;I,4,11,35;,;2006;0,5;;30;;
200616;200616074;I;12;34;21;11;35;35;I,12,11;I,12,11,35;,;2006;-28,5;;1;;
210105;210105096;I;2;7;21;11;35;35;I,2,11;I,2,11,35;,;2101;-1,5;;28;;
201226;201226055;D;25;8;21;11;36;14;D,25,11;D,25,11,36;,;2012;-2,5;31;;;
200806;200806014;I;7;32;21;11;36;14;I,7,11;I,7,11,36;,;2008;-26,5;;19;;
201223;201223082;I;6;11;21;11;36;14;I,6,11;I,6,11,36;,;2012;-5,5;;3;;
200626;200626067;D;11;15;21,2;12;0;1;D,11,12;D,11,12,0;,;2006;-9;14;;;
200603;200603105;I;19;4;21,2;12;0;1;I,19,12;I,19,12,0;,;2006;2;;34;;
201203;201203043;D;34;10;21,2;12;2;7;D,34,12;D,34,12,2;,;2012;-4;3;;;
201218;201218098;I;27;12;21,2;12;2;7;I,27,12;I,27,12,2;,;2012;-6;;32;;
200604;200604044;D;8;17;21,2;12;4;5;D,8,12;D,8,12,4;,;2006;-11;12;;;
201102;201102059;D;17;9;21,2;12;4;5;D,17,12;D,17,12,4;,;2011;-3;4;;;
200616;200616050;I;32;2;21,2;12;4;5;I,32,12;I,32,12,4;,;2006;4;;3;;
200606;200606124;D;11;15;21,2;12;5;20;D,11,12;D,11,12,5;,;2006;-9;32;;;
201226;201226028;I;6;11;21,2;12;5;20;I,6,12;I,6,12,5;,;2012;-5;;9;;
200702;200702086;I;29;31;21,2;12;6;11;I,29,12;I,29,12,6;,;2007;-25;;17;;
201209;201210010;I;25;8;21,2;12;6;11;I,25,12;I,25,12,6;,;2012;-2;;3;;
201221;201221090;I;6;11;21,2;12;6;11;I,6,12;I,6,12,6;,;2012;-5;;0;;
201229;201229093;D;25;8;21,2;12;7;32;D,25,12;D,25,12,7;,;2012;-2;13;;;
200613;200613138;I;15;3;21,2;12;7;32;I,15,12;I,15,12,7;,;2006;3;;29;;
200717;200717002;I;32;2;21,2;12;7;32;I,32,12;I,32,12,7;,;2007;4;;30;;
201217;201217032;I;6;11;21,2;12;7;32;I,6,12;I,6,12,7;,;2012;-5;;21;;
201221;201221022;I;27;12;21,2;12;7;32;I,27,12;I,27,12,7;,;2012;-6;;20;;
201216;201216011;D;17;9;21,2;12;8;17;D,17,12;D,17,12,8;,;2012;-3;29;;;
201211;201211016;I;25;8;21,2;12;8;17;I,25,12;I,25,12,8;,;2012;-2;;9;;
200712;200712061;D;5;20;21,2;12;9;28;D,5,12;D,5,12,9;,;2007;-14;29;;;
200706;200706081;D;5;20;21,2;12;11;15;D,5,12;D,5,12,11;,;2007;-14;5;;;
200721;200721083;D;10;19;21,2;12;12;34;D,10,12;D,10,12,12;,;2007;-13;22;;;
200610;200610078;D;36;14;21,2;12;13;13;D,36,12;D,36,12,13;,;2006;-8;1;;;
200623;200623021;D;23;18;21,2;12;14;26;D,23,12;D,23,12,14;,;2006;-12;29;;;
201215;201215055;D;25;8;21,2;12;15;3;D,25,12;D,25,12,15;,;2012;-2;5;;;
200603;200603094;D;30;16;21,2;12;17;9;D,30,12;D,30,12,17;,;2006;-10;7;;;
200702;200702064;I;26;37;21,2;12;19;4;I,26,12;I,26,12,19;,;2007;-31;;4;;
200726;200726116;I;32;2;21,2;12;19;4;I,32,12;I,32,12,19;,;2007;4;;2;;
200702;200702048;I;29;31;21,2;12;20;25;I,29,12;I,29,12,20;,;2007;-25;;31;;
201210;201210074;I;34;10;21,2;12;21;6;I,34,12;I,34,12,21;,;2012;-4;;33;;
200617;200617013;D;11;15;21,2;12;22;29;D,11,12;D,11,12,22;,;2006;-9;23;;;
200604;200604015;I;4;5;21,2;12;22;29;I,4,12;I,4,12,22;,;2006;1;;24;;
200721;200721047;D;30;16;21,2;12;23;18;D,30,12;D,30,12,23;,;2007;-10;35;;;
200711;200711033;D;23;18;21,2;12;24;21;D,23,12;D,23,12,24;,;2007;-12;34;;;
200601;200601060;I;15;3;21,2;12;24;21;I,15,12;I,15,12,24;,;2006;3;;18;;
201207;201207022;I;6;11;21,2;12;24;21;I,6,12;I,6,12,24;,;2012;-5;;10;;
201207;201207004;I;6;11;21,2;12;25;8;I,6,12;I,6,12,25;,;2012;-5;;34;;
201226;201226058;I;6;11;21,2;12;25;8;I,6,12;I,6,12,25;,;2012;-5;;34;;
210107;210107032;I;6;11;21,2;12;25;8;I,6,12;I,6,12,25;,;2101;-5;3;34;;
200704;200704035;D;10;19;21,2;12;26;37;D,10,12;D,10,12,26;,;2007;-13;19;;;
200706;200706007;D;24;21;21,2;12;26;37;D,24,12;D,24,12,26;,;2007;-15;21;;;
201206;201206055;D;27;12;21,2;12;26;37;D,27,12;D,27,12,26;,;2012;-6;12;;;
200705;200705106;I;35;35;21,2;12;27;12;I,35,12;I,35,12,27;,;2007;-29;;14;;
201216;201216093;D;25;8;21,2;12;28;33;D,25,12;D,25,12,28;,;2012;-2;12;;;
200624;200624136;I;4;5;21,2;12;28;33;I,4,12;I,4,12,28;,;2006;1;;28;;
201211;201211057;D;6;11;21,2;12;30;16;D,6,12;D,6,12,30;,;2012;-5;32;;;
201221;201221063;D;6;11;21,2;12;31;27;D,6,12;D,6,12,31;,;2012;-5;21;;;
200726;200726097;D;30;16;21,2;12;32;2;D,30,12;D,30,12,32;,;2007;-10;14;;;
201202;201202037;D;27;12;21,2;12;32;2;D,27,12;D,27,12,32;,;2012;-6;10;;;
200609;200609041;I;21;6;21,2;12;34;10;I,21,12;I,21,12,34;,;2006;0;;4;;
201222;201222007;D;2;7;21,2;12;36;14;D,2,12;D,2,12,36;,;2012;-1;30;;;
200601;200601005;D;10;19;2;13;0;1;D,10,13;D,10,13,0;,;2006;-12,5;18;;;
200613;200613075;D;36;14;2;13;0;1;D,36,13;D,36,13,0;,;2006;-7,5;13;;;
200610;200610123;I;4;5;2;13;0;1;I,4,13;I,4,13,0;,;2006;1,5;;33;;
200704;200704088;I;0;1;2;13;0;1;I,0,13;I,0,13,0;,;2007;5,5;;0;;
200709;200709034;I;12;34;2;13;0;1;I,12,13;I,12,13,0;,;2007;-27,5;;4;;
200712;200712046;I;3;36;2;13;0;1;I,3,13;I,3,13,0;,;2007;-29,5;;2;;
201213;201213014;I;6;11;2;13;0;1;I,6,13;I,6,13,0;,;2012;-4,5;;27;;
200720;200720027;D;8;17;2;13;1;24;D,8,13;D,8,13,1;,;2007;-10,5;30;;;
201217;201217095;D;25;8;2;13;1;24;D,25,13;D,25,13,1;,;2012;-1,5;21;;;
210102;210102071;D;27;12;2;13;2;7;D,27,13;D,27,13,2;,;2101;-5,5;5;;;
200630;200630052;I;32;2;2;13;2;7;I,32,13;I,32,13,2;,;2006;4,5;;5;;
200604;200604133;I;21;6;2;13;3;36;I,21,13;I,21,13,3;,;2006;0,5;;30;;
200605;200605021;I;19;4;2;13;3;36;I,19,13;I,19,13,3;,;2006;2,5;;32;;
200723;200723072;I;15;3;2;13;3;36;I,15,13;I,15,13,3;,;2007;3,5;;33;;
200808;200808084;I;3;36;2;13;3;36;I,3,13;I,3,13,3;,;2008;-29,5;;0;;
200625;200625103;D;28;33;2;13;4;5;D,28,13;D,28,13,4;,;2006;-26,5;28;;;
201216;201216069;D;6;11;2;13;4;5;D,6,13;D,6,13,4;,;2012;-4,5;6;;;
201030;201030024;I;6;11;2;13;4;5;I,6,13;I,6,13,4;,;2010;-4,5;;31;;
201209;201210052;I;6;11;2;13;4;5;I,6,13;I,6,13,4;,;2012;-4,5;;31;;
200614;200614047;D;8;17;2;13;5;20;D,8,13;D,8,13,5;,;2006;-10,5;34;;;
200627;200627025;D;13;13;2;13;5;20;D,13,13;D,13,13,5;,;2006;-6,5;30;;;
200726;200726055;D;30;16;2;13;5;20;D,30,13;D,30,13,5;,;2007;-9,5;33;;;
201223;201223069;D;17;9;2;13;5;20;D,17,13;D,17,13,5;,;2012;-2,5;26;;;
200602;200602045;I;21;6;2;13;5;20;I,21,13;I,21,13,5;,;2006;0,5;;14;;
201209;201210046;I;34;10;2;13;5;20;I,34,13;I,34,13,5;,;2012;-3,5;;10;;
200730;200730097;D;8;17;2;13;6;11;D,8,13;D,8,13,6;,;2007;-10,5;6;;;
201216;201216087;D;27;12;2;13;6;11;D,27,13;D,27,13,6;,;2012;-5,5;1;;;
201226;201226057;D;27;12;2;13;6;11;D,27,13;D,27,13,6;,;2012;-5,5;1;;;
201204;201204002;I;6;11;2;13;6;11;I,6,13;I,6,13,6;,;2012;-4,5;;0;;
200614;200614141;D;11;15;2;13;7;32;D,11,13;D,11,13,7;,;2006;-8,5;20;;;
200623;200623117;D;30;16;2;13;7;32;D,30,13;D,30,13,7;,;2006;-9,5;21;;;
200626;200626083;D;11;15;2;13;7;32;D,11,13;D,11,13,7;,;2006;-8,5;20;;;
201216;201216089;D;17;9;2;13;7;32;D,17,13;D,17,13,7;,;2012;-2,5;14;;;
201221;201221093;D;17;9;2;13;7;32;D,17,13;D,17,13,7;,;2012;-2,5;14;;;
201203;201203068;I;27;12;2;13;7;32;I,27,13;I,27,13,7;,;2012;-5,5;;20;;
200613;200613043;D;11;15;2;13;8;17;D,11,13;D,11,13,8;,;2006;-8,5;35;;;
210102;210102093;D;2;7;2;13;8;17;D,2,13;D,2,13,8;,;2101;-0,5;27;;;
200710;200710068;I;0;1;2;13;8;17;I,0,13;I,0,13,8;,;2007;5,5;;16;;
200721;200721026;I;19;4;2;13;8;17;I,19,13;I,19,13,8;,;2007;2,5;;13;;
200726;200726086;I;15;3;2;13;8;17;I,15,13;I,15,13,8;,;2007;3,5;;14;;
200625;200625047;D;10;19;2;13;9;28;D,10,13;D,10,13,9;,;2006;-12,5;28;;;
200725;200725067;D;30;16;2;13;9;28;D,30,13;D,30,13,9;,;2007;-9,5;25;;;
201216;201216043;D;17;9;2;13;9;28;D,17,13;D,17,13,9;,;2012;-2,5;18;;;
210103;210103083;D;34;10;2;13;9;28;D,34,13;D,34,13,9;,;2101;-3,5;19;;;
200704;200704120;I;0;1;2;13;9;28;I,0,13;I,0,13,9;,;2007;5,5;;27;;
210102;210102112;I;27;12;2;13;9;28;I,27,13;I,27,13,9;,;2101;-5,5;;16;;
210105;210105008;I;25;8;2;13;9;28;I,25,13;I,25,13,9;,;2101;-1,5;;20;;
210106;210106100;I;34;10;2;13;9;28;I,34,13;I,34,13,9;,;2101;-3,5;;18;;
200603;200603088;D;36;14;2;13;10;19;D,36,13;D,36,13,10;,;2006;-7,5;32;;;
200610;200610022;D;24;21;2;13;10;19;D,24,13;D,24,13,10;,;2006;-14,5;2;;;
200702;200702163;D;24;21;2;13;10;19;D,24,13;D,24,13,10;,;2007;-14,5;2;;;
200720;200720059;D;23;18;2;13;10;19;D,23,13;D,23,13,10;,;2007;-11,5;36;;;
210106;210106089;D;6;11;2;13;10;19;D,6,13;D,6,13,10;,;2101;-4,5;29;;;
200603;200603016;D;11;15;2;13;11;15;D,11,13;D,11,13,11;,;2006;-8,5;0;;;
200601;200601104;I;26;37;2;13;11;15;I,26,13;I,26,13,11;,;2006;-30,5;;15;;
200611;200611065;I;21;6;2;13;11;15;I,21,13;I,21,13,11;,;2006;0,5;;9;;
200617;200617012;I;0;1;2;13;11;15;I,0,13;I,0,13,11;,;2006;5,5;;14;;
200712;200712012;I;15;3;2;13;11;15;I,15,13;I,15,13,11;,;2007;3,5;;12;;
200802;200802098;I;0;1;2;13;11;15;I,0,13;I,0,13,11;,;2008;5,5;;14;;
200602;200602032;D;8;17;2;13;12;34;D,8,13;D,8,13,12;,;2006;-10,5;20;;;
200616;200616073;D;23;18;2;13;12;34;D,23,13;D,23,13,12;,;2006;-11,5;21;;;
200711;200711117;D;5;20;2;13;12;34;D,5,13;D,5,13,12;,;2007;-13,5;23;;;
200717;200717095;D;10;19;2;13;12;34;D,10,13;D,10,13,12;,;2007;-12,5;22;;;
200721;200721027;D;8;17;2;13;12;34;D,8,13;D,8,13,12;,;2007;-10,5;20;;;
200625;200625144;I;0;1;2;13;12;34;I,0,13;I,0,13,12;,;2006;5,5;;33;;
200604;200604036;D;30;16;2;13;13;13;D,30,13;D,30,13,13;,;2006;-9,5;3;;;
200712;200712059;D;16;22;2;13;13;13;D,16,13;D,16,13,13;,;2007;-15,5;9;;;
200601;200601086;I;32;2;2;13;13;13;I,32,13;I,32,13,13;,;2006;4,5;;11;;
200630;200630006;I;19;4;2;13;13;13;I,19,13;I,19,13,13;,;2006;2,5;;9;;
201209;201209018;I;17;9;2;13;13;13;I,17,13;I,17,13,13;,;2012;-2,5;;4;;
201223;201223028;I;27;12;2;13;13;13;I,27,13;I,27,13,13;,;2012;-5,5;;1;;
200705;200705027;D;5;20;2;13;14;26;D,5,13;D,5,13,14;,;2007;-13,5;31;;;
200726;200726051;D;30;16;2;13;14;26;D,30,13;D,30,13,14;,;2007;-9,5;27;;;
200730;200730089;D;30;16;2;13;14;26;D,30,13;D,30,13,14;,;2007;-9,5;27;;;
201202;201202070;I;34;10;2;13;14;26;I,34,13;I,34,13,14;,;2012;-3,5;;16;;
200608;200608052;D;8;17;2;13;15;3;D,8,13;D,8,13,15;,;2006;-10,5;14;;;
200725;200725103;D;11;15;2;13;15;3;D,11,13;D,11,13,15;,;2007;-8,5;12;;;
201206;201206027;D;34;10;2;13;15;3;D,34,13;D,34,13,15;,;2012;-3,5;7;;;
200605;200605136;D;8;17;2;13;16;22;D,8,13;D,8,13,16;,;2006;-10,5;32;;;
200607;200607006;D;36;14;2;13;16;22;D,36,13;D,36,13,16;,;2006;-7,5;29;;;
200623;200623011;D;5;20;2;13;16;22;D,5,13;D,5,13,16;,;2006;-13,5;35;;;
200808;200808009;D;10;19;2;13;16;22;D,10,13;D,10,13,16;,;2008;-12,5;34;;;
200604;200604067;I;21;6;2;13;16;22;I,21,13;I,21,13,16;,;2006;0,5;;16;;
200617;200617030;I;19;4;2;13;16;22;I,19,13;I,19,13,16;,;2006;2,5;;18;;
200625;200625002;I;23;18;2;13;16;22;I,23,13;I,23,13,16;,;2006;-11,5;;4;;
200729;200729096;I;15;3;2;13;16;22;I,15,13;I,15,13,16;,;2007;3,5;;19;;
201206;201206058;I;34;10;2;13;16;22;I,34,13;I,34,13,16;,;2012;-3,5;;12;;
200603;200603112;D;11;15;2;13;17;9;D,11,13;D,11,13,17;,;2006;-8,5;6;;;
200702;200702021;D;33;23;2;13;17;9;D,33,13;D,33,13,17;,;2007;-16,5;14;;;
200722;200722032;I;26;37;2;13;17;9;I,26,13;I,26,13,17;,;2007;-30,5;;9;;
201218;201218008;I;27;12;2;13;17;9;I,27,13;I,27,13,17;,;2012;-5,5;;34;;
200709;200709119;D;20;25;2;13;18;30;D,20,13;D,20,13,18;,;2007;-18,5;32;;;
200726;200726061;D;8;17;2;13;18;30;D,8,13;D,8,13,18;,;2007;-10,5;24;;;
200726;200726083;D;5;20;2;13;18;30;D,5,13;D,5,13,18;,;2007;-13,5;27;;;
200607;200607105;I;4;5;2;13;18;30;I,4,13;I,4,13,18;,;2006;1,5;;25;;
200707;200707025;D;1;24;2;13;19;4;D,1,13;D,1,13,19;,;2007;-17,5;20;;;
201206;201206031;D;11;15;2;13;19;4;D,11,13;D,11,13,19;,;2012;-8,5;11;;;
201215;201215043;D;34;10;2;13;19;4;D,34,13;D,34,13,19;,;2012;-3,5;6;;;
201216;201216071;D;6;11;2;13;19;4;D,6,13;D,6,13,19;,;2012;-4,5;7;;;
200609;200609129;I;4;5;2;13;19;4;I,4,13;I,4,13,19;,;2006;1,5;;36;;
200610;200610169;I;4;5;2;13;19;4;I,4,13;I,4,13,19;,;2006;1,5;;36;;
200622;200622021;D;30;16;2;13;20;25;D,30,13;D,30,13,20;,;2006;-9,5;28;;;
201217;201217023;D;34;10;2;13;20;25;D,34,13;D,34,13,20;,;2012;-3,5;22;;;
200728;200728088;I;32;2;2;13;20;25;I,32,13;I,32,13,20;,;2007;4,5;;23;;
201227;201227040;I;27;;2;13;20;25;I,27,13;I,27,13,20;,;2012;6,5;;25;;
200709;200709101;D;16;22;2;13;21;6;D,16,13;D,16,13,21;,;2007;-15,5;16;;;
200710;200710025;D;10;19;2;13;21;6;D,10,13;D,10,13,21;,;2007;-12,5;13;;;
200721;200721015;D;10;19;2;13;21;6;D,10,13;D,10,13,21;,;2007;-12,5;13;;;
200623;200623054;I;19;4;2;13;21;6;I,19,13;I,19,13,21;,;2006;2,5;;2;;
200808;200808090;I;26;37;2;13;21;6;I,26,13;I,26,13,21;,;2008;-30,5;;6;;
200609;200609098;D;11;15;2;13;22;29;D,11,13;D,11,13,22;,;2006;-8,5;23;;;
200722;200722021;D;8;17;2;13;22;29;D,8,13;D,8,13,22;,;2007;-10,5;25;;;
200723;200723119;D;11;15;2;13;22;29;D,11,13;D,11,13,22;,;2007;-8,5;23;;;
201222;201222031;D;27;12;2;13;22;29;D,27,13;D,27,13,22;,;2012;-5,5;20;;;
200602;200602143;I;21;6;2;13;22;29;I,21,13;I,21,13,22;,;2006;0,5;;23;;
201217;201217098;I;13;13;2;13;22;29;I,13,13;I,13,13,22;,;2012;-6,5;;16;;
200612;200612038;D;23;18;2;13;23;18;D,23,13;D,23,13,23;,;2006;-11,5;0;;;
200731;200731013;D;16;22;2;13;23;18;D,16,13;D,16,13,23;,;2007;-15,5;4;;;
201206;201206095;D;6;11;2;13;23;18;D,6,13;D,6,13,23;,;2012;-4,5;30;;;
201215;201215071;D;17;9;2;13;23;18;D,17,13;D,17,13,23;,;2012;-2,5;28;;;
200613;200613150;I;12;34;2;13;23;18;I,12,13;I,12,13,23;,;2006;-27,5;;21;;
200616;200616134;I;4;5;2;13;23;18;I,4,13;I,4,13,23;,;2006;1,5;;13;;
